0,0,0,0.5,1,0.5,0.5,1,0,positivo
0,0,0,0.5,1,0.5,1,0,0.5,positivo
0,0,0,0.5,1,0.5,1,0.5,0,positivo
0,0,0,0.5,1,0.5,1,1,1,positivo
0,0,0,0.5,1,1,0,0.5,0.5,positivo
0,0,0,0.5,1,1,0.5,0,0.5,positivo
0,0,0,0.5,1,1,0.5,0.5,0,positivo
0,0,0,0.5,1,1,0.5,1,1,positivo
0,0,0,0.5,1,1,1,0.5,1,positivo
0,0,0,0.5,1,1,1,1,0.5,positivo
0,0,0,1,0,0.5,0.5,0.5,1,positivo
0,0,0,1,0,0.5,0.5,1,0.5,positivo
0,0,0,1,0,0.5,1,0.5,0.5,positivo
0,0,0,1,0.5,0,0.5,0.5,1,positivo
0,0,0,1,0.5,0,0.5,1,0.5,positivo
0,0,0,1,0.5,0,1,0.5,0.5,positivo
0,0,0,1,0.5,0.5,0,0.5,1,positivo
0,0,0,1,0.5,0.5,0,1,0.5,positivo
0,0,0,1,0.5,0.5,0.5,0,1,positivo
0,0,0,1,0.5,0.5,0.5,1,0,positivo
0,0,0,1,0.5,0.5,1,0,0.5,positivo
0,0,0,1,0.5,0.5,1,0.5,0,positivo
0,0,0,1,0.5,0.5,1,1,1,positivo
0,0,0,1,0.5,1,0,0.5,0.5,positivo
0,0,0,1,0.5,1,0.5,0,0.5,positivo
0,0,0,1,0.5,1,0.5,0.5,0,positivo
0,0,0,1,0.5,1,0.5,1,1,positivo
0,0,0,1,0.5,1,1,0.5,1,positivo
0,0,0,1,0.5,1,1,1,0.5,positivo
0,0,0,1,1,0.5,0,0.5,0.5,positivo
0,0,0,1,1,0.5,0.5,0,0.5,positivo
0,0,0,1,1,0.5,0.5,0.5,0,positivo
0,0,0,1,1,0.5,0.5,1,1,positivo
0,0,0,1,1,0.5,1,0.5,1,positivo
0,0,0,1,1,0.5,1,1,0.5,positivo
0,0,0,1,1,1,0.5,0.5,1,positivo
0,0,0,1,1,1,0.5,1,0.5,positivo
0,0,0,1,1,1,1,0.5,0.5,positivo
0,0,0.5,0,0,0.5,0.5,0.5,0,positivo
0,0,0.5,0,0.5,0,0,0.5,0.5,positivo
0,0,0.5,0,0.5,0.5,0,0.5,0,positivo
0,0,0.5,0,0.5,0.5,0,1,1,positivo
0,0,0.5,0,0.5,1,0,0.5,1,positivo
0,0,0.5,0,0.5,1,0,1,0.5,positivo
0,0,0.5,0,1,0.5,0,0.5,1,positivo
0,0,0.5,0,1,1,0,0.5,0.5,positivo
0,0,0.5,0.5,0,0,0.5,0,0.5,positivo
0,0,0.5,0.5,0,0,0.5,0.5,0,positivo
0,0,0.5,0.5,0,0.5,0,0.5,0,positivo
0,0,0.5,0.5,0,0.5,0.5,0,0,positivo
0,0,0.5,0.5,0,0.5,1,0,1,positivo
0,0,0.5,0.5,0,0.5,1,1,0,positivo
0,0,0.5,0.5,0,1,0.5,0,1,positivo
0,0,0.5,0.5,0,1,0.5,1,0,positivo
0,0,0.5,0.5,0,1,1,0,0.5,positivo
0,0,0.5,0.5,0,1,1,0.5,0,positivo
0,0,0.5,1,0,0.5,0.5,0,1,positivo
0,0,0.5,1,0,0.5,0.5,1,0,positivo
0,0,0.5,1,0,0.5,1,0.5,0,positivo
0,0,0.5,1,0,1,0.5,0,0.5,positivo
0,0,0.5,1,0,1,0.5,0.5,0,positivo
0,0,1,0,0.5,0.5,0,0.5,1,positivo
0,0,1,0,0.5,0.5,0,1,0.5,positivo
0,0,1,0,0.5,1,0,0.5,0.5,positivo
0,0,1,0,1,0.5,0,0.5,0.5,positivo
0,0,1,0.5,0,0.5,0.5,0,1,positivo
0,0,1,0.5,0,0.5,0.5,1,0,positivo
0,0,1,0.5,0,0.5,1,0,0.5,positivo
0,0,1,0.5,0,0.5,1,0.5,0,positivo
0,0,1,0.5,0,1,0.5,0,0.5,positivo
0,0,1,0.5,0,1,0.5,0.5,0,positivo
0,0,1,1,0,0.5,0.5,0,0.5,positivo
0,0,1,1,0,0.5,0.5,0.5,0,positivo
0,0.5,0,0,0,0.5,0,0.5,0.5,positivo
0,0.5,0,0,0,0.5,0.5,0.5,0,positivo
0,0.5,0,0,0.5,0.5,0,0,0.5,positivo
0,0.5,0,0,0.5,0.5,0,1,1,positivo
0,0.5,0,0,0.5,1,0,1,0.5,positivo
0,0.5,0,0,1,0.5,0,0.5,1,positivo
0,0.5,0,0,1,0.5,0,1,0.5,positivo
0,0.5,0,0,1,1,0,0.5,0.5,positivo
0,0.5,0,0.5,0,0,0,0.5,0.5,positivo
0,0.5,0,0.5,0,0,0.5,0.5,0,positivo
0,0.5,0,0.5,0,0.5,0,0,0.5,positivo
0,0.5,0,0.5,0,0.5,0,0.5,0,positivo
0,0.5,0,0.5,0,0.5,0,1,1,positivo
0,0.5,0,0.5,0,0.5,0.5,0,0,positivo
0,0.5,0,0.5,0,0.5,1,1,0,positivo
0,0.5,0,0.5,0,1,0,0.5,1,positivo
0,0.5,0,0.5,0,1,0,1,0.5,positivo
0,0.5,0,0.5,0,1,0.5,1,0,positivo
0,0.5,0,0.5,0,1,1,0.5,0,positivo
0,0.5,0,0.5,0.5,0,0.5,0,0,positivo
0,0.5,0,0.5,0.5,0,1,1,0,positivo
0,0.5,0,0.5,1,0,0.5,1,0,positivo
0,0.5,0,0.5,1,0,1,0.5,0,positivo
0,0.5,0,1,0,0.5,0,0.5,1,positivo
0,0.5,0,1,0,0.5,0,1,0.5,positivo
0,0.5,0,1,0,0.5,0.5,1,0,positivo
0,0.5,0,1,0,0.5,1,0.5,0,positivo
0,0.5,0,1,0,1,0,0.5,0.5,positivo
0,0.5,0,1,0,1,0.5,0.5,0,positivo
0,0.5,0,1,0.5,0,0.5,1,0,positivo
0,0.5,0,1,1,0,0.5,0.5,0,positivo
0,0.5,0.5,0,0,0,0,0.5,0.5,positivo
0,0.5,0.5,0,0,0,0.5,0,0.5,positivo
0,0.5,0.5,0,0,0,0.5,0.5,0,positivo
0,0.5,0.5,0,0,0,0.5,1,1,positivo
0,0.5,0.5,0,0,0,1,0.5,1,positivo
0,0.5,0.5,0,0,0,1,1,0.5,positivo
0,0.5,0.5,0,0,0.5,0,0.5,0,positivo
0,0.5,0.5,0,0,0.5,0,1,1,positivo
0,0.5,0.5,0,0,0.5,0.5,0,0,positivo
0,0.5,0.5,0,0,0.5,1,1,0,positivo
0,0.5,0.5,0,0,1,0,0.5,1,positivo
0,0.5,0.5,0,0,1,0,1,0.5,positivo
0,0.5,0.5,0,0,1,0.5,1,0,positivo
0,0.5,0.5,0,0,1,1,0.5,0,positivo
0,0.5,0.5,0,0.5,0,0,0,0.5,positivo
0,0.5,0.5,0,0.5,0,0,1,1,positivo
0,0.5,0.5,0,0.5,0.5,0,0,0,positivo
0,0.5,0.5,0,0.5,1,0,0,1,positivo
0,0.5,0.5,0,0.5,1,0,1,0,positivo
0,0.5,0.5,0,1,0,0,0.5,1,positivo
0,0.5,0.5,0,1,0,0,1,0.5,positivo
0,0.5,0.5,0,1,0.5,0,0,1,positivo
0,0.5,0.5,0,1,0.5,0,1,0,positivo
0,0.5,0.5,0,1,1,0,0,0.5,positivo
0,0.5,0.5,0,1,1,0,0.5,0,positivo
0,0.5,0.5,0,1,1,0,1,1,positivo
0,0.5,0.5,0.5,0,0,0,0.5,0,positivo
0,0.5,0.5,0.5,0,0,0.5,0,0,positivo
0,0.5,0.5,0.5,0,0,1,1,0,positivo
0,0.5,0.5,0.5,0,0.5,0,0,0,positivo
0,0.5,0.5,0.5,0,1,0,1,0,positivo
0,0.5,0.5,0.5,0,1,1,0,0,positivo
0,0.5,0.5,0.5,0.5,0,0,0,0,positivo
0,0.5,0.5,0.5,1,1,0,0,0,positivo
0,0.5,0.5,1,0,0,0.5,1,0,positivo
0,0.5,0.5,1,0,0,1,0.5,0,positivo
0,0.5,0.5,1,0,0.5,0,1,0,positivo
0,0.5,0.5,1,0,0.5,1,0,0,positivo
0,0.5,0.5,1,0,1,0,0.5,0,positivo
0,0.5,0.5,1,0,1,0.5,0,0,positivo
0,0.5,0.5,1,0,1,1,1,0,positivo
0,0.5,0.5,1,0.5,1,0,0,0,positivo
0,0.5,0.5,1,1,0.5,0,0,0,positivo
0,0.5,1,0,0,0,0.5,0.5,1,positivo
0,0.5,1,0,0,0,0.5,1,0.5,positivo
0,0.5,1,0,0,0,1,0.5,0.5,positivo
0,0.5,1,0,0,0.5,0,0.5,1,positivo
0,0.5,1,0,0,0.5,0,1,0.5,positivo
0,0.5,1,0,0,0.5,0.5,1,0,positivo
0,0.5,1,0,0,0.5,1,0.5,0,positivo
0,0.5,1,0,0,1,0,0.5,0.5,positivo
0,0.5,1,0,0,1,0.5,0.5,0,positivo
0,0.5,1,0,0.5,0,0,1,0.5,positivo
0,0.5,1,0,0.5,0.5,0,0,1,positivo
0,0.5,1,0,0.5,0.5,0,1,0,positivo
0,0.5,1,0,0.5,1,0,0,0.5,positivo
0,0.5,1,0,0.5,1,0,1,1,positivo
0,0.5,1,0,1,0,0,0.5,0.5,positivo
0,0.5,1,0,1,0.5,0,0,0.5,positivo
0,0.5,1,0,1,0.5,0,0.5,0,positivo
0,0.5,1,0,1,0.5,0,1,1,positivo
0,0.5,1,0,1,1,0,0.5,1,positivo
0,0.5,1,0,1,1,0,1,0.5,positivo
0,0.5,1,0.5,0,0,0.5,1,0,positivo
0,0.5,1,0.5,0,0,1,0.5,0,positivo
0,0.5,1,0.5,0,0.5,0,1,0,positivo
0,0.5,1,0.5,0,0.5,1,0,0,positivo
0,0.5,1,0.5,0,1,0,0.5,0,positivo
0,0.5,1,0.5,0,1,0.5,0,0,positivo
0,0.5,1,0.5,0,1,1,1,0,positivo
0,0.5,1,0.5,0.5,1,0,0,0,positivo
0,0.5,1,0.5,1,0.5,0,0,0,positivo
0,0.5,1,1,0,0,0.5,0.5,0,positivo
0,0.5,1,1,0,0.5,0,0.5,0,positivo
0,0.5,1,1,0,0.5,0.5,0,0,positivo
0,0.5,1,1,0,0.5,1,1,0,positivo
0,0.5,1,1,0,1,0.5,1,0,positivo
0,0.5,1,1,0,1,1,0.5,0,positivo
0,0.5,1,1,0.5,0.5,0,0,0,positivo
0,1,0,0,0.5,0.5,0,0.5,1,positivo
0,1,0,0,0.5,0.5,0,1,0.5,positivo
0,1,0,0,0.5,1,0,0.5,0.5,positivo
0,1,0,0,1,0.5,0,0.5,0.5,positivo
0,1,0,0.5,0,0.5,0,0.5,1,positivo
0,1,0,0.5,0,0.5,0,1,0.5,positivo
0,1,0,0.5,0,0.5,0.5,1,0,positivo
0,1,0,0.5,0,0.5,1,0.5,0,positivo
0,1,0,0.5,0,1,0,0.5,0.5,positivo
0,1,0,0.5,0,1,0.5,0.5,0,positivo
0,1,0,0.5,0.5,0,0.5,1,0,positivo
0,1,0,0.5,0.5,0,1,0.5,0,positivo
0,1,0,0.5,1,0,0.5,0.5,0,positivo
0,1,0,1,0,0.5,0,0.5,0.5,positivo
0,1,0,1,0,0.5,0.5,0.5,0,positivo
0,1,0,1,0.5,0,0.5,0.5,0,positivo
0,1,0.5,0,0,0,0.5,0.5,1,positivo
0,1,0.5,0,0,0,0.5,1,0.5,positivo
0,1,0.5,0,0,0,1,0.5,0.5,positivo
0,1,0.5,0,0,0.5,0,0.5,1,positivo
0,1,0.5,0,0,0.5,0.5,1,0,positivo
0,1,0.5,0,0,0.5,1,0.5,0,positivo
0,1,0.5,0,0,1,0,0.5,0.5,positivo
0,1,0.5,0,0,1,0.5,0.5,0,positivo
0,1,0.5,0,0.5,0,0,0.5,1,positivo
0,1,0.5,0,0.5,0,0,1,0.5,positivo
0,1,0.5,0,0.5,0.5,0,0,1,positivo
0,1,0.5,0,0.5,0.5,0,1,0,positivo
0,1,0.5,0,0.5,1,0,0,0.5,positivo
0,1,0.5,0,0.5,1,0,0.5,0,positivo
0,1,0.5,0,0.5,1,0,1,1,positivo
0,1,0.5,0,1,0,0,0.5,0.5,positivo
0,1,0.5,0,1,0.5,0,0.5,0,positivo
0,1,0.5,0,1,0.5,0,1,1,positivo
0,1,0.5,0,1,1,0,0.5,1,positivo
0,1,0.5,0,1,1,0,1,0.5,positivo
0,1,0.5,0.5,0,0,0.5,1,0,positivo
0,1,0.5,0.5,0,0,1,0.5,0,positivo
0,1,0.5,0.5,0,0.5,0,1,0,positivo
0,1,0.5,0.5,0,0.5,1,0,0,positivo
0,1,0.5,0.5,0,1,0,0.5,0,positivo
0,1,0.5,0.5,0,1,0.5,0,0,positivo
0,1,0.5,0.5,0,1,1,1,0,positivo
0,1,0.5,0.5,0.5,1,0,0,0,positivo
0,1,0.5,0.5,1,0.5,0,0,0,positivo
0,1,0.5,1,0,0,0.5,0.5,0,positivo
0,1,0.5,1,0,0.5,0,0.5,0,positivo
0,1,0.5,1,0,0.5,0.5,0,0,positivo
0,1,0.5,1,0,0.5,1,1,0,positivo
0,1,0.5,1,0,1,0.5,1,0,positivo
0,1,0.5,1,0,1,1,0.5,0,positivo
0,1,0.5,1,0.5,0.5,0,0,0,positivo
0,1,1,0,0,0.5,0,0.5,0.5,positivo
0,1,1,0,0,0.5,0.5,0.5,0,positivo
0,1,1,0,0.5,0,0,0.5,0.5,positivo
0,1,1,0,0.5,0.5,0,0,0.5,positivo
0,1,1,0,0.5,0.5,0,0.5,0,positivo
0,1,1,0,0.5,0.5,0,1,1,positivo
0,1,1,0,0.5,1,0,0.5,1,positivo
0,1,1,0,0.5,1,0,1,0.5,positivo
0,1,1,0,1,0.5,0,0.5,1,positivo
0,1,1,0,1,0.5,0,1,0.5,positivo
0,1,1,0,1,1,0,0.5,0.5,positivo
0,1,1,0.5,0,0,0.5,0.5,0,positivo
0,1,1,0.5,0,0.5,0,0.5,0,positivo
0,1,1,0.5,0,0.5,0.5,0,0,positivo
0,1,1,0.5,0,0.5,1,1,0,positivo
0,1,1,0.5,0,1,0.5,1,0,positivo
0,1,1,0.5,0,1,1,0.5,0,positivo
0,1,1,1,0,0.5,0.5,1,0,positivo
0,1,1,1,0,0.5,1,0.5,0,positivo
0,1,1,1,0,1,0.5,0.5,0,positivo
0.5,0,0,0,0,0.5,0,0.5,0.5,positivo
0.5,0,0,0,0,0.5,0.5,0,0.5,positivo
0.5,0,0,0,0.5,0,0.5,0.5,0,positivo
0.5,0,0,0.5,0,0,0,0.5,0.5,positivo
0.5,0,0,0.5,0,0.5,0,0,0.5,positivo
0.5,0,0,0.5,0,0.5,0,0.5,0,positivo
0.5,0,0,0.5,0,0.5,0,1,1,positivo
0.5,0,0,0.5,0,0.5,1,0,1,positivo
0.5,0,0,0.5,0,1,0,0.5,1,positivo
0.5,0,0,0.5,0,1,0,1,0.5,positivo
0.5,0,0,0.5,0,1,1,0,0.5,positivo
0.5,0,0,0.5,0.5,0,0,0.5,0,positivo
0.5,0,0,0.5,0.5,0,1,1,0,positivo
0.5,0,0,0.5,1,0,1,0.5,0,positivo
0.5,0,0,1,0,0.5,0,0.5,1,positivo
0.5,0,0,1,0,0.5,0,1,0.5,positivo
0.5,0,0,1,0,0.5,0.5,0,1,positivo
0.5,0,0,1,0,0.5,1,0,0.5,positivo
0.5,0,0,1,0,1,0,0.5,0.5,positivo
0.5,0,0,1,0,1,0.5,0,0.5,positivo
0.5,0,0,1,0.5,0,0.5,1,0,positivo
0.5,0,0,1,0.5,0,1,0.5,0,positivo
0.5,0,0,1,1,0,0.5,0.5,0,positivo
0.5,0,0.5,0,0,0,0,0.5,0.5,positivo
0.5,0,0.5,0,0,0,0.5,0,0.5,positivo
0.5,0,0.5,0,0,0,0.5,0.5,0,positivo
0.5,0,0.5,0,0,0,0.5,1,1,positivo
0.5,0,0.5,0,0,0,1,0.5,1,positivo
0.5,0,0.5,0,0,0,1,1,0.5,positivo
0.5,0,0.5,0,0,0.5,0.5,0,0,positivo
0.5,0,0.5,0,0,0.5,1,0,1,positivo
0.5,0,0.5,0,0,1,0.5,0,1,positivo
0.5,0,0.5,0,0,1,1,0,0.5,positivo
0.5,0,0.5,0,0.5,0.5,0,0,0,positivo
0.5,0,0.5,0.5,0,0,0,0,0.5,positivo
0.5,0,0.5,0.5,0,0,1,0,1,positivo
0.5,0,0.5,0.5,0,0.5,0,0,0,positivo
0.5,0,0.5,0.5,0,1,0,0,1,positivo
0.5,0,0.5,0.5,0,1,1,0,0,positivo
0.5,0,0.5,0.5,0.5,0,0,0,0,positivo
0.5,0,0.5,0.5,1,1,0,0,0,positivo
0.5,0,0.5,1,0,0,0.5,0,1,positivo
0.5,0,0.5,1,0,0,1,0,0.5,positivo
0.5,0,0.5,1,0,0.5,0,0,1,positivo
0.5,0,0.5,1,0,0.5,1,0,0,positivo
0.5,0,0.5,1,0,1,0,0,0.5,positivo
0.5,0,0.5,1,0,1,0.5,0,0,positivo
0.5,0,0.5,1,0,1,1,0,1,positivo
0.5,0,0.5,1,0.5,1,0,0,0,positivo
0.5,0,0.5,1,1,0.5,0,0,0,positivo
0.5,0,1,0,0,0,0.5,0.5,1,positivo
0.5,0,1,0,0,0,0.5,1,0.5,positivo
0.5,0,1,0,0,0,1,0.5,0.5,positivo
0.5,0,1,0,0,0.5,0.5,0,1,positivo
0.5,0,1,0,0,0.5,1,0,0.5,positivo
0.5,0,1,0,0,1,0.5,0,0.5,positivo
0.5,0,1,0.5,0,0,1,0,0.5,positivo
0.5,0,1,0.5,0,0.5,0,0,1,positivo
0.5,0,1,0.5,0,0.5,1,0,0,positivo
0.5,0,1,0.5,0,1,0,0,0.5,positivo
0.5,0,1,0.5,0,1,1,0,1,positivo
0.5,0,1,0.5,0.5,1,0,0,0,positivo
0.5,0,1,0.5,1,0.5,0,0,0,positivo
0.5,0,1,1,0,0,0.5,0,0.5,positivo
0.5,0,1,1,0,0.5,0,0,0.5,positivo
0.5,0,1,1,0,0.5,0.5,0,0,positivo
0.5,0,1,1,0,0.5,1,0,1,positivo
0.5,0,1,1,0,1,0.5,0,1,positivo
0.5,0,1,1,0,1,1,0,0.5,positivo
0.5,0,1,1,0.5,0.5,0,0,0,positivo
0.5,0.5,0,0,0,0,0,0.5,0.5,positivo
0.5,0.5,0,0,0,0,0.5,0,0.5,positivo
0.5,0.5,0,0,0,0,0.5,0.5,0,positivo
0.5,0.5,0,0,0,0,0.5,1,1,positivo
0.5,0.5,0,0,0,0,1,0.5,1,positivo
0.5,0.5,0,0,0,0,1,1,0.5,positivo
0.5,0.5,0,0,0,0.5,0,0,0.5,positivo
0.5,0.5,0,0,0,0.5,0,0.5,0,positivo
0.5,0.5,0,0,0,0.5,0,1,1,positivo
0.5,0.5,0,0,0,1,0,0.5,1,positivo
0.5,0.5,0,0,0,1,0,1,0.5,positivo
0.5,0.5,0,0,0.5,0,0.5,0,0,positivo
0.5,0.5,0,0,0.5,0,1,1,0,positivo
0.5,0.5,0,0,0.5,0.5,0,0,0,positivo
0.5,0.5,0,0,1,0,0.5,1,0,positivo
0.5,0.5,0,0,1,0,1,0.5,0,positivo
0.5,0.5,0,0.5,0,0,0,0,0.5,positivo
0.5,0.5,0,0.5,0,0,0,0.5,0,positivo
0.5,0.5,0,0.5,0,0,0,1,1,positivo
0.5,0.5,0,0.5,0,0,1,1,0,positivo
0.5,0.5,0,0.5,0,0.5,0,0,0,positivo
0.5,0.5,0,0.5,0,1,0,0,1,positivo
0.5,0.5,0,0.5,0,1,0,1,0,positivo
0.5,0.5,0,0.5,0.5,0,0,0,0,positivo
0.5,0.5,0,0.5,1,0,0,1,0,positivo
0.5,0.5,0,0.5,1,0,1,0,0,positivo
0.5,0.5,0,0.5,1,1,0,0,0,positivo
0.5,0.5,0,1,0,0,0,0.5,1,positivo
0.5,0.5,0,1,0,0,0,1,0.5,positivo
0.5,0.5,0,1,0,0,0.5,1,0,positivo
0.5,0.5,0,1,0,0,1,0.5,0,positivo
0.5,0.5,0,1,0,0.5,0,0,1,positivo
0.5,0.5,0,1,0,0.5,0,1,0,positivo
0.5,0.5,0,1,0,1,0,0,0.5,positivo
0.5,0.5,0,1,0,1,0,0.5,0,positivo
0.5,0.5,0,1,0,1,0,1,1,positivo
0.5,0.5,0,1,0.5,0,0,1,0,positivo
0.5,0.5,0,1,0.5,0,1,0,0,positivo
0.5,0.5,0,1,0.5,1,0,0,0,positivo
0.5,0.5,0,1,1,0,0,0.5,0,positivo
0.5,0.5,0,1,1,0,0.5,0,0,positivo
0.5,0.5,0,1,1,0,1,1,0,positivo
0.5,0.5,0,1,1,0.5,0,0,0,positivo
0.5,0.5,1,0,0,0,0,0.5,1,positivo
0.5,0.5,1,0,0,0,0,1,0.5,positivo
0.5,0.5,1,0,0,0,0.5,0,1,positivo
0.5,0.5,1,0,0,0,0.5,1,0,positivo
0.5,0.5,1,0,0,0,1,0,0.5,positivo
0.5,0.5,1,0,0,0,1,0.5,0,positivo
0.5,0.5,1,0,0,0,1,1,1,positivo
0.5,0.5,1,0,0.5,1,0,0,0,positivo
0.5,0.5,1,0,1,0.5,0,0,0,positivo
0.5,0.5,1,0.5,0,1,0,0,0,positivo
0.5,0.5,1,0.5,1,0,0,0,0,positivo
0.5,0.5,1,1,0,0.5,0,0,0,positivo
0.5,0.5,1,1,0.5,0,0,0,0,positivo
0.5,0.5,1,1,1,1,0,0,0,positivo
0.5,1,0,0,0,0,0.5,0.5,1,positivo
0.5,1,0,0,0,0,0.5,1,0.5,positivo
0.5,1,0,0,0,0,1,0.5,0.5,positivo
0.5,1,0,0,0,0.5,0,0.5,1,positivo
0.5,1,0,0,0,0.5,0,1,0.5,positivo
0.5,1,0,0,0,1,0,0.5,0.5,positivo
0.5,1,0,0,0.5,0,0.5,1,0,positivo
0.5,1,0,0,0.5,0,1,0.5,0,positivo
0.5,1,0,0,1,0,0.5,0.5,0,positivo
0.5,1,0,0.5,0,0,0,0.5,1,positivo
0.5,1,0,0.5,0,0,0,1,0.5,positivo
0.5,1,0,0.5,0,0,1,0.5,0,positivo
0.5,1,0,0.5,0,0.5,0,0,1,positivo
0.5,1,0,0.5,0,0.5,0,1,0,positivo
0.5,1,0,0.5,0,1,0,0,0.5,positivo
0.5,1,0,0.5,0,1,0,0.5,0,positivo
0.5,1,0,0.5,0,1,0,1,1,positivo
0.5,1,0,0.5,0.5,0,0,1,0,positivo
0.5,1,0,0.5,0.5,0,1,0,0,positivo
0.5,1,0,0.5,0.5,1,0,0,0,positivo
0.5,1,0,0.5,1,0,0,0.5,0,positivo
0.5,1,0,0.5,1,0,1,1,0,positivo
0.5,1,0,0.5,1,0.5,0,0,0,positivo
0.5,1,0,1,0,0,0,0.5,0.5,positivo
0.5,1,0,1,0,0,0.5,0.5,0,positivo
0.5,1,0,1,0,0.5,0,0,0.5,positivo
0.5,1,0,1,0,0.5,0,0.5,0,positivo
0.5,1,0,1,0,0.5,0,1,1,positivo
0.5,1,0,1,0,1,0,0.5,1,positivo
0.5,1,0,1,0,1,0,1,0.5,positivo
0.5,1,0,1,0.5,0,0,0.5,0,positivo
0.5,1,0,1,0.5,0,0.5,0,0,positivo
0.5,1,0,1,0.5,0,1,1,0,positivo
0.5,1,0,1,0.5,0.5,0,0,0,positivo
0.5,1,0,1,1,0,0.5,1,0,positivo
0.5,1,0,1,1,0,1,0.5,0,positivo
0.5,1,0.5,0,0,0,0,0.5,1,positivo
0.5,1,0.5,0,0,0,0,1,0.5,positivo
0.5,1,0.5,0,0,0,0.5,0,1,positivo
0.5,1,0.5,0,0,0,0.5,1,0,positivo
0.5,1,0.5,0,0,0,1,0,0.5,positivo
0.5,1,0.5,0,0,0,1,0.5,0,positivo
0.5,1,0.5,0,0,0,1,1,1,positivo
0.5,1,0.5,0,0.5,1,0,0,0,positivo
0.5,1,0.5,0,1,0.5,0,0,0,positivo
0.5,1,0.5,0.5,0,1,0,0,0,positivo
0.5,1,0.5,0.5,1,0,0,0,0,positivo
0.5,1,0.5,1,0,0.5,0,0,0,positivo
0.5,1,0.5,1,0.5,0,0,0,0,positivo
0.5,1,0.5,1,1,1,0,0,0,positivo
0.5,1,1,0,0,0,0,0.5,0.5,positivo
0.5,1,1,0,0,0,0.5,0,0.5,positivo
0.5,1,1,0,0,0,0.5,0.5,0,positivo
0.5,1,1,0,0,0,0.5,1,1,positivo
0.5,1,1,0,0,0,1,0.5,1,positivo
0.5,1,1,0,0,0,1,1,0.5,positivo
0.5,1,1,0,0.5,0.5,0,0,0,positivo
0.5,1,1,0.5,0,0.5,0,0,0,positivo
0.5,1,1,0.5,0.5,0,0,0,0,positivo
0.5,1,1,0.5,1,1,0,0,0,positivo
0.5,1,1,1,0.5,1,0,0,0,positivo
0.5,1,1,1,1,0.5,0,0,0,positivo
1,0,0,0.5,0,0.5,0,0.5,1,positivo
1,0,0,0.5,0,0.5,0,1,0.5,positivo
1,0,0,0.5,0,0.5,0.5,0,1,positivo
1,0,0,0.5,0,0.5,1,0,0.5,positivo
1,0,0,0.5,0,1,0,0.5,0.5,positivo
1,0,0,0.5,0,1,0.5,0,0.5,positivo
1,0,0,0.5,0.5,0,0.5,1,0,positivo
1,0,0,0.5,0.5,0,1,0.5,0,positivo
1,0,0,0.5,1,0,0.5,0.5,0,positivo
1,0,0,1,0,0.5,0,0.5,0.5,positivo
1,0,0,1,0,0.5,0.5,0,0.5,positivo
1,0,0,1,0.5,0,0.5,0.5,0,positivo
1,0,0.5,0,0,0,0.5,0.5,1,positivo
1,0,0.5,0,0,0,0.5,1,0.5,positivo
1,0,0.5,0,0,0,1,0.5,0.5,positivo
1,0,0.5,0,0,0.5,0.5,0,1,positivo
